0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:56:48 +0700] "GET /CrmApp/assets/plugins/bootstrap/js/bootstrap.min.js;jsessionid=88ABD3B028C9FF532DF327C9E6EE0EC0 HTTP/1.1" 200 28538
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:56:48 +0700] "GET /CrmApp/assets/js/jquery-1.8.3.min.js;jsessionid=88ABD3B028C9FF532DF327C9E6EE0EC0 HTTP/1.1" 200 93639
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:56:48 +0700] "GET /CrmApp/assets/img/500bg.jpg HTTP/1.1" 200 314473
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:56:48 +0700] "GET /CrmApp/assets/font/myriadprolight.woff HTTP/1.1" 200 51372
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:56:52 +0700] "POST /CrmApp/login;jsessionid=88ABD3B028C9FF532DF327C9E6EE0EC0 HTTP/1.1" 500 1710
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:12 +0700] "GET /CrmApp/login HTTP/1.1" 200 1942
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:12 +0700] "GET /CrmApp/assets/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 105939
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:12 +0700] "GET /CrmApp/assets/plugins/bootstrap/css/bootstrap-responsive.min.css HTTP/1.1" 200 16849
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:12 +0700] "GET /CrmApp/assets/plugins/font-awesome/css/font-awesome.css HTTP/1.1" 200 27232
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:12 +0700] "GET /CrmApp/assets/css/style.css HTTP/1.1" 200 92931
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:12 +0700] "GET /CrmApp/assets/css/style-responsive.css HTTP/1.1" 200 27081
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:12 +0700] "GET /CrmApp/assets/css/style-default.css HTTP/1.1" 200 3532
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:12 +0700] "GET /CrmApp/assets/css/login.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:12 +0700] "GET /CrmApp/assets/js/jquery-1.8.3.min.js HTTP/1.1" 200 93639
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:12 +0700] "GET /CrmApp/assets/plugins/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 28538
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "POST /CrmApp/login HTTP/1.1" 302 -
